Matricula|ClavePlan|VersionPlan|ClaveAsignatura|ClaveProfesor|ClaveGrupo|Grupo
16001613|21134|3|20134|151622|290|LIC
16001076|21134|3|20134|151622|290|LIC
20216371|21134|3|20134|151622|290|LIC
19216256|21134|3|20134|151622|290|LIC
16001582|21134|3|20134|151622|290|LIC
16001457|21134|3|20134|151622|290|LIC
20216376|21134|3|20134|151622|290|LIC
20216383|21134|3|20134|151622|290|LIC
20216386|21134|3|20134|151622|290|LIC
14001181|21134|3|20134|151622|290|LIC
14001489|21134|3|20134|151622|290|LIC
20216370|21134|3|20134|151622|290|LIC
15000984|21134|3|20134|151622|290|LIC
14016343|21134|3|20134|151622|290|LIC
17016292|21134|3|20135|89770|6095|Acomp LIC
96001852|21134|3|20135|89770|6095|Acomp LIC
15001951|21134|3|20135|89770|6095|Acomp LIC
15001951|21134|3|20158|180932|6095|Acomp LIC
12003861|21134|3|20156|89868|6095|Acomp LIC
20216366|21134|3|20156|89868|6095|Acomp LIC
12003998|21134|3|20164|89860|6095|Acomp LIC
13004101|21134|3|20164|89860|6095|Acomp LIC
17016292|21134|3|20141|89836|6095|Acomp LIC
15216292|21134|3|20161|89815|6095|Acomp LIC
13004101|21134|3|20161|89815|6095|Acomp LIC
12003998|21134|3|20161|89815|6095|Acomp LIC
17016252|21134|3|20161|89815|6095|Acomp LIC
14003700|21134|3|20161|89815|6095|Acomp LIC
16016264|21134|3|20875|89836|290|LIC
14003703|21134|3|20875|89836|290|LIC
12004219|21134|3|20875|89836|290|LIC
15000554|21134|3|20875|89836|290|LIC
16016274|21134|3|20875|89836|290|LIC
14003700|21134|3|20875|89836|290|LIC
15216292|21134|3|20876|89836|290|LIC
15216284|21134|3|20876|89836|290|LIC
15000554|21134|3|20876|89836|290|LIC
19216322|24297|5|22036|89856|5998|Acomp
20216337|24297|5|22036|89856|5998|Acomp
16004189|24297|5|22036|89856|5998|Acomp
19216390|24297|5|22036|89856|5998|Acomp
17000785|24297|5|22036|89856|5998|Acomp
20216327|24297|5|22036|89856|5998|Acomp
20216323|24297|5|22036|89856|5998|Acomp
16016312|24297|5|22060|89629|5998|Acomp
16016380|24297|5|22058|89770|5998|Acomp
17016264|24297|5|22058|89770|5998|Acomp
15216271|24297|5|22058|89770|5998|Acomp
14004294|24297|5|22058|89770|5998|Acomp
16016312|24297|5|22058|89770|5998|Acomp
12004443|24297|5|22058|89770|5998|Acomp
16016372|24297|5|22058|89770|5998|Acomp
18280005|24297|5|22058|89770|5998|Acomp
15003015|24297|5|22058|89770|5998|Acomp
17016370|24297|5|22057|89861|5998|Acomp
11003836|24297|5|22057|89861|5998|Acomp
19216327|24297|5|22048|89824|6091|Acomp LA
19216329|24297|5|22048|89824|6091|Acomp LA
17016258|24297|5|21707|181044|5998|Acomp
17000652|24297|5|21707|181044|5998|Acomp
17001509|24297|5|21707|181044|5998|Acomp
20216327|24297|5|21707|181044|5998|Acomp
17000667|24297|5|21707|181044|5998|Acomp
17000866|24297|5|21707|181044|5998|Acomp
13001282|24297|5|21707|181044|5998|Acomp
20216333|24297|5|21707|181044|5998|Acomp
17000817|24297|5|21707|181044|5998|Acomp
16001698|24297|5|21707|181044|5998|Acomp
20216335|24297|5|21707|181044|5998|Acomp
20216336|24297|5|21707|181044|5998|Acomp
20216330|24297|5|21707|181044|5998|Acomp
20216329|24297|5|21707|181044|5998|Acomp
20216319|24297|5|21707|181044|5998|Acomp
20216337|24297|5|21707|181044|5998|Acomp
13001621|24297|5|21707|181044|5998|Acomp
16001771|24297|5|21707|181044|5998|Acomp
15000780|24297|5|22074|89861|285|LA
14001706|24297|5|22074|89861|285|LA
13003703|24297|5|22074|89861|285|LA
15000680|24297|5|22074|89861|285|LA
16016365|24297|5|22074|89861|285|LA
13000919|24297|5|22074|89861|285|LA
15003885|24297|5|22074|89861|285|LA
14001010|24297|5|22074|89861|285|LA
14001120|24297|5|22074|89861|285|LA
18016351|24297|5|22074|89861|285|LA
15003274|24297|5|22074|89861|285|LA
13001018|24297|5|22074|89861|285|LA
16016312|24297|5|22074|89861|285|LA
14003526|24297|5|22074|89861|285|LA
11001796|24297|5|22074|89861|285|LA
15216271|24297|5|22074|89861|285|LA
14000903|24297|5|22074|89861|285|LA
18016353|24297|5|22074|89861|285|LA
15003015|24297|5|22074|89861|285|LA
17016310|24297|5|22074|89861|285|LA
17016305|24297|5|22074|89861|285|LA
16016257|24297|5|22074|89861|285|LA
18016344|24297|5|22074|89861|285|LA
18016357|24297|5|22074|89861|285|LA
15004502|24297|5|22074|89861|285|LA
14000874|24297|5|22074|89861|285|LA
15216278|24297|5|22074|89861|285|LA
18016354|24297|5|22074|89861|285|LA
14000633|24297|5|22074|89861|285|LA
15001757|24297|5|22074|89861|285|LA
11004106|24297|5|22074|89861|285|LA
14001309|24297|5|22074|89861|285|LA
16016278|24297|5|22075|89861|285|LA
11001796|24297|5|22075|89861|285|LA
15216278|24297|5|22075|89861|285|LA
14003274|24297|5|22075|89861|285|LA
14001309|24297|5|22075|89861|285|LA
13003703|24297|5|22075|89861|285|LA
14001966|24297|5|22075|89861|285|LA
17016373|24297|5|22075|89861|285|LA
14001706|24297|5|22075|89861|285|LA
12003115|24297|5|22075|89861|285|LA
15004502|24297|5|22075|89861|285|LA
16016257|24297|5|22075|89861|285|LA
14001010|24297|5|22075|89861|285|LA
14001455|24297|5|22075|89861|285|LA
13001018|24297|5|22075|89861|285|LA
17016305|24297|5|22075|89861|285|LA
13000919|24297|5|22075|89861|285|LA
14000903|24297|5|22075|89861|285|LA
15216257|24297|5|22075|89861|285|LA
16016316|24297|5|22075|89861|285|LA
14003192|24297|5|22075|89861|285|LA
14000633|24297|5|22075|89861|285|LA
17016288|24297|5|22075|89861|285|LA
14001420|24297|5|22075|89861|285|LA
11003836|24297|5|27210|89770|697|LAOPT
17000517|24297|5|27210|89770|697|LAOPT
17016309|24297|5|27210|89770|697|LAOPT
14001309|24297|5|27210|89770|697|LAOPT
15004502|24297|5|27210|89770|697|LAOPT
11001796|24297|5|27210|89770|697|LAOPT
11004007|24297|5|27210|89770|697|LAOPT
16016278|24297|5|27210|89770|697|LAOPT
14003122|24297|5|27210|89770|697|LAOPT
17016284|24297|5|34641|181542|697|LAOPT
17016335|24297|5|34641|181542|697|LAOPT
13003783|24297|5|34641|181542|697|LAOPT
16216258|24297|5|34641|181542|697|LAOPT
13001282|24297|5|34641|181542|697|LAOPT
18016354|24297|5|34641|181542|697|LAOPT
17016329|24297|5|34641|181542|697|LAOPT
17016323|24297|5|34641|181542|697|LAOPT
14003526|24297|5|34641|181542|697|LAOPT
14003512|24297|5|34641|181542|697|LAOPT
17016305|24297|5|34641|181542|697|LAOPT
13000825|24297|5|34641|181542|697|LAOPT
15004502|24297|5|34641|181542|697|LAOPT
18016345|24297|5|34641|181542|697|LAOPT
18016357|24297|5|34641|181542|697|LAOPT
16016380|24297|5|34641|181542|697|LAOPT
14001455|24297|5|34641|181542|697|LAOPT
14001761|24297|5|34641|181542|697|LAOPT
15003468|24297|5|34641|181542|697|LAOPT
14003155|24297|5|34641|181542|697|LAOPT
18016351|24297|5|34641|181542|697|LAOPT
14004294|24297|5|34641|181542|697|LAOPT
17016306|24297|5|34641|181542|697|LAOPT
18016349|24297|5|34641|181542|697|LAOPT
15003274|24297|5|34641|181542|697|LAOPT
15000680|24297|5|34641|181542|697|LAOPT
14001257|24297|5|34641|181542|697|LAOPT
15002000|24297|5|34641|181542|697|LAOPT
15003885|24297|5|34641|181542|697|LAOPT
15000780|24297|5|34641|181542|697|LAOPT
14000633|24297|5|34641|181542|697|LAOPT
17016310|24297|5|34641|181542|697|LAOPT
11004106|24297|5|34641|181542|697|LAOPT
18016342|24297|5|34641|181542|697|LAOPT
14003365|24297|5|34641|181542|697|LAOPT
11001796|24297|5|34641|181542|697|LAOPT
15001757|24297|5|35642|181542|697|LAOPT
11003836|24297|5|35642|181542|697|LAOPT
14000903|24297|5|35642|181542|697|LAOPT
14001455|24297|5|35642|181542|697|LAOPT
16016312|24297|5|35642|181542|697|LAOPT
15004502|24297|5|35642|181542|697|LAOPT
13000825|24297|5|35642|181542|697|LAOPT
17016370|24297|5|35642|181542|697|LAOPT
11004106|24297|5|35642|181542|697|LAOPT
17016288|24297|5|35642|181542|697|LAOPT
17016329|24297|5|35642|181542|697|LAOPT
13003703|24297|5|35642|181542|697|LAOPT
14001966|24297|5|35642|181542|697|LAOPT
15216266|24297|5|35642|181542|697|LAOPT
17016305|24297|5|35642|181542|697|LAOPT
14003569|24297|5|35642|181542|697|LAOPT
17016373|24297|5|35642|181542|697|LAOPT
14000874|24297|5|35642|181542|697|LAOPT
15003468|24297|5|35642|181542|697|LAOPT
16016278|24297|5|35642|181542|697|LAOPT
15003885|24297|5|35642|181542|697|LAOPT
11001796|24297|5|35642|181542|697|LAOPT
15000680|24297|5|35642|181542|697|LAOPT
13000919|24297|5|35642|181542|697|LAOPT
16016365|24297|5|35642|181542|697|LAOPT
15000780|24297|5|35642|181542|697|LAOPT
14003155|24297|5|35642|181542|697|LAOPT
17016309|24297|5|35642|181542|697|LAOPT
17016310|24297|5|35642|181542|697|LAOPT
17016335|24297|5|26044|181247|697|LAOPT
14003526|24297|5|26044|181247|697|LAOPT
16216258|24297|5|26044|181247|697|LAOPT
14003512|24297|5|26044|181247|697|LAOPT
17016264|24297|5|26044|181247|697|LAOPT
18016354|24297|5|26044|181247|697|LAOPT
18016351|24297|5|26044|181247|697|LAOPT
18016344|24297|5|26044|181247|697|LAOPT
14001257|24297|5|26044|181247|697|LAOPT
14004294|24297|5|26044|181247|697|LAOPT
18016349|24297|5|26044|181247|697|LAOPT
18016357|24297|5|26044|181247|697|LAOPT
13002009|24297|5|26044|181247|697|LAOPT
18016345|24297|5|26044|181247|697|LAOPT
15004441|24297|5|26044|181247|697|LAOPT
16016372|24297|5|26044|181247|697|LAOPT
12214859|24297|5|26044|181247|697|LAOPT
15003015|24297|5|26044|181247|697|LAOPT
17016284|24297|5|26044|181247|697|LAOPT
20216323|24297|5|26044|181247|697|LAOPT
15003274|24297|5|26044|181247|697|LAOPT
15002000|24297|5|26044|181247|697|LAOPT
14001761|24297|5|26044|181247|697|LAOPT
18016358|24297|5|26044|181247|697|LAOPT
14003365|24297|5|26044|181247|697|LAOPT
13003783|24297|5|26044|181247|697|LAOPT
17016323|24297|5|26044|181247|697|LAOPT
15216271|24297|5|26044|181247|697|LAOPT
18016343|24297|5|26044|181247|697|LAOPT
17016306|24297|5|26044|181247|697|LAOPT
18016342|24297|5|26044|181247|697|LAOPT
18016353|24297|5|26044|181247|697|LAOPT
13116292|24297|5|26044|181247|697|LAOPT
18001340|36802|3|35645|180941|3787|LIBRE
18003410|36802|3|35645|180941|3787|LIBRE
20216405|36802|3|35645|180941|3787|LIBRE
17003656|36802|3|35645|180941|3787|LIBRE
19216336|34705|5|35645|180941|3787|LIBRE
16001682|36802|3|35645|180941|3787|LIBRE
17003048|36802|3|35645|180941|3787|LIBRE
20216322|24297|5|35645|180941|3787|LIBRE
15000520|36802|3|35645|180941|3787|LIBRE
15001605|36802|3|35645|180941|3787|LIBRE
17003603|36802|3|35645|180941|3787|LIBRE
17003499|36802|3|35645|180941|3787|LIBRE
17003593|36802|3|35645|180941|3787|LIBRE
17000514|24297|5|35645|180941|3787|LIBRE
18000997|36802|3|35645|180941|3787|LIBRE
20215708|36802|3|35645|180941|3787|LIBRE
13000678|36802|3|35645|180941|3787|LIBRE
17003696|36802|3|35645|180941|3787|LIBRE
20216404|36802|3|35645|180941|3787|LIBRE
18000663|36802|3|35645|180941|3787|LIBRE
18004197|36802|3|35645|180941|3787|LIBRE
20216403|36802|3|35645|180941|3787|LIBRE
17000799|36802|3|35645|180941|3787|LIBRE
21216406|36802|3|35645|180941|3787|LIBRE
17003489|36802|3|35645|180941|3787|LIBRE
20216409|36802|3|35645|180941|3787|LIBRE
17000558|36802|3|35645|180941|3787|LIBRE
20216321|24297|5|35645|180941|3787|LIBRE
19216283|36802|3|35646|180941|3787|LIBRE
20216316|24297|5|35646|180941|3787|LIBRE
18003305|36802|3|35646|180941|3787|LIBRE
18016322|36802|3|35646|180941|3787|LIBRE
17004200|24297|5|35646|180941|3787|LIBRE
21216389|36802|3|35646|180941|3787|LIBRE
20216344|34705|5|35646|180941|3787|LIBRE
13000678|36802|3|35646|180941|3787|LIBRE
14003215|34705|5|35646|180941|3787|LIBRE
15000520|36802|3|35646|180941|3787|LIBRE
18003549|36802|3|35646|180941|3787|LIBRE
18003891|36802|3|35646|180941|3787|LIBRE
17000597|36802|3|35646|180941|3787|LIBRE
17001490|36802|3|35646|180941|3787|LIBRE
20216408|36802|3|35646|180941|3787|LIBRE
12008062|21134|3|35646|180941|3787|LIBRE
17003478|36802|3|35646|180941|3787|LIBRE
18003813|36802|3|35646|180941|3787|LIBRE
14003825|36802|3|35646|180941|3787|LIBRE
16004054|24297|5|35646|180941|3787|LIBRE
11003037|21134|3|35646|180941|3787|LIBRE
17016408|34705|5|35646|180941|3787|LIBRE
10003279|36802|3|35646|180941|3787|LIBRE
21216377|36802|3|35646|180941|3787|LIBRE
09003061|36802|3|35646|180941|3787|LIBRE
18003939|36802|3|35646|180941|3787|LIBRE
20216312|24297|5|35646|180941|3787|LIBRE
20216356|34705|5|20127|131650|288|LCC
16001701|34705|5|20127|131650|288|LCC
20216387|21134|3|20127|131650|288|LCC
15001951|21134|3|20127|131650|288|LCC
20216338|34705|5|20127|131650|288|LCC
18016361|21134|3|20127|131650|288|LCC
12004110|21134|3|20127|131650|288|LCC
19216349|34705|5|20127|131650|288|LCC
15215718|21134|3|20127|131650|288|LCC
20216344|34705|5|20127|131650|288|LCC
20216339|34705|5|20127|131650|288|LCC
20216364|21134|3|20127|131650|288|LCC
17003265|34705|5|20127|131650|288|LCC
20216357|34705|5|20127|131650|288|LCC
20216353|34705|5|20127|131650|288|LCC
17001030|34705|5|20127|131650|288|LCC
13001448|34705|5|20127|131650|288|LCC
18016285|34705|5|20127|131650|288|LCC
14003215|34705|5|20127|131650|288|LCC
14003191|21134|3|20127|131650|288|LCC
20216345|34705|5|20127|131650|288|LCC
17008040|34705|5|20127|131650|288|LCC
20216348|34705|5|20127|131650|288|LCC
20216366|21134|3|20127|131650|288|LCC
19216336|34705|5|20127|131650|288|LCC
13116352|34705|5|20127|131650|288|LCC
20216350|34705|5|20127|131650|288|LCC
20216352|34705|5|20127|131650|288|LCC
17004140|34705|5|20127|131650|288|LCC
20216347|34705|5|20127|131650|288|LCC
20216351|34705|5|20127|131650|288|LCC
15001135|34705|5|20127|131650|288|LCC
15001386|34705|5|20127|131650|288|LCC
19216266|21134|3|20127|131650|288|LCC
17001759|21134|3|20127|131650|288|LCC
17000932|34705|5|20127|131650|288|LCC
19216404|21135|4|34639|89803|3787|LIBRE
17016329|24297|5|34639|89803|3787|LIBRE
14000728|24297|5|34639|89803|3787|LIBRE
20216317|24297|5|34639|89803|3787|LIBRE
19216352|21135|4|34639|89803|3787|LIBRE
13001814|24297|5|34639|89803|3787|LIBRE
15008192|21134|3|34639|89803|3787|LIBRE
11001808|21134|3|34639|89803|3787|LIBRE
19216268|21134|3|34639|89803|3787|LIBRE
16003794|21135|4|34639|89803|3787|LIBRE
13004101|21134|3|34639|89803|3787|LIBRE
18016365|21135|4|34639|89803|3787|LIBRE
20216316|24297|5|34639|89803|3787|LIBRE
11004106|24297|5|34639|89803|3787|LIBRE
19216325|24297|5|34639|89803|3787|LIBRE
14001370|21134|3|34639|89803|3787|LIBRE
11001791|21135|4|34639|89803|3787|LIBRE
14000874|24297|5|34639|89803|3787|LIBRE
14003620|21134|3|34639|89803|3787|LIBRE
19216395|13009|5|35644|89763|695|LMOPT
13116297|13009|5|35644|89763|695|LMOPT
18019558|13009|5|35644|89763|695|LMOPT
17000627|13009|5|35644|89763|695|LMOPT
20216261|13009|5|35644|89763|695|LMOPT
12000827|13009|5|35644|89763|695|LMOPT
20216280|13009|5|35644|89763|695|LMOPT
20216256|13009|5|35644|89763|695|LMOPT
19216385|13009|5|35644|89763|695|LMOPT
20216266|13009|5|35644|89763|695|LMOPT
13001002|13009|5|35644|89763|695|LMOPT
16001906|13009|5|35644|89763|695|LMOPT
20216259|13009|5|35644|89763|695|LMOPT
15003198|13009|5|35644|89763|695|LMOPT
17004103|13009|5|35644|89763|695|LMOPT
20216275|13009|5|35644|89763|695|LMOPT
21216285|34705|5|19979|89831|288|LCC
21216288|34705|5|19979|89831|288|LCC
17003303|34705|5|19979|89831|288|LCC
21216297|34705|5|19979|89831|288|LCC
21216417|34705|5|19979|89831|288|LCC
21216292|34705|5|19979|89831|288|LCC
21216275|34705|5|19979|89831|288|LCC
21216289|34705|5|19979|89831|288|LCC
18000876|34705|5|19979|89831|288|LCC
21216279|34705|5|19979|89831|288|LCC
21216301|34705|5|19979|89831|288|LCC
21216273|34705|5|19979|89831|288|LCC
21216298|34705|5|19979|89831|288|LCC
16004219|34705|5|19979|89831|288|LCC
21216420|34705|5|19979|89831|288|LCC
21216290|34705|5|19979|89831|288|LCC
21216286|34705|5|19979|89831|288|LCC
17003931|34705|5|19979|89831|288|LCC
18003370|34705|5|19979|89831|288|LCC
21216277|34705|5|19979|89831|288|LCC
16004499|34705|5|19979|89831|288|LCC
21216281|34705|5|19979|89831|288|LCC
21216276|34705|5|19979|89831|288|LCC
21216287|34705|5|19979|89831|288|LCC
21216284|34705|5|19979|89831|288|LCC
21216291|34705|5|19979|89831|288|LCC
21216296|34705|5|19979|89831|288|LCC
16216257|34705|5|28952|92938|288|LCC
12004249|34705|5|28952|92938|288|LCC
16016319|34705|5|28952|92938|288|LCC
14000516|34705|5|28952|92938|288|LCC
14001584|34705|5|28952|92938|288|LCC
14003214|34705|5|28952|92938|288|LCC
17016388|34705|5|28952|92938|288|LCC
16216255|34705|5|28952|92938|288|LCC
17016255|34705|5|28952|92938|288|LCC
16216256|34705|5|28952|92938|288|LCC
13008120|34705|5|28952|92938|288|LCC
15216359|34705|5|28952|92938|288|LCC
13004006|34705|5|28947|89768|288|LCC
15003366|34705|5|28947|89768|288|LCC
10003873|34705|5|28947|89768|288|LCC
16016252|34705|5|28947|89768|288|LCC
15004454|34705|5|28947|89768|288|LCC
18016277|34705|5|28947|89768|288|LCC
13003431|34705|5|28947|89768|288|LCC
15004196|34705|5|28947|89768|288|LCC
18016280|34705|5|28947|89768|288|LCC
15001950|34705|5|28947|89768|288|LCC
15001901|34705|5|28947|89768|288|LCC
17016320|34705|5|28947|89768|288|LCC
15004322|34705|5|28947|89768|288|LCC
13000672|34705|5|28947|89768|288|LCC
18016378|34705|5|28947|89768|288|LCC
15216328|7232|4|10667|89768|288|LCC
20216345|34705|5|20157|89804|288|LCC
17004140|34705|5|20157|89804|288|LCC
20216349|34705|5|20157|89804|288|LCC
15003806|36802|3|20157|89804|288|LCC
20216353|34705|5|20157|89804|288|LCC
02002939|34705|5|20157|89804|288|LCC
17008040|34705|5|20157|89804|288|LCC
14003716|36802|3|20157|89804|288|LCC
14004103|36802|3|20157|89804|288|LCC
15216360|34705|5|20157|89804|288|LCC
20216356|34705|5|20157|89804|288|LCC
14001088|36802|3|20157|89804|288|LCC
12000750|36802|3|20157|89804|288|LCC
20216350|34705|5|20157|89804|288|LCC
19216336|34705|5|20157|89804|288|LCC
15001386|34705|5|20157|89804|288|LCC
17003265|34705|5|20157|89804|288|LCC
20216344|34705|5|20157|89804|288|LCC
20216408|36802|3|20157|89804|288|LCC
13003730|36802|3|20157|89804|288|LCC
20216339|34705|5|20157|89804|288|LCC
20216357|34705|5|20157|89804|288|LCC
13001529|36802|3|20157|89804|288|LCC
17016291|36802|3|20157|89804|288|LCC
18016325|36802|3|20157|89804|288|LCC
13001448|34705|5|20157|89804|288|LCC
17001030|34705|5|20157|89804|288|LCC
18016306|36802|3|20157|89804|288|LCC
20216348|34705|5|20157|89804|288|LCC
17000932|34705|5|20157|89804|288|LCC
19216339|34705|5|20157|89804|288|LCC
12000986|36802|3|20157|89804|288|LCC
12003423|36802|3|20157|89804|288|LCC
16001701|34705|5|20157|89804|288|LCC
14000577|36802|3|20157|89804|288|LCC
15004322|34705|5|20136|89836|288|LCC
15003366|34705|5|20136|89836|288|LCC
15001950|34705|5|20136|89836|288|LCC
18016277|34705|5|20136|89836|288|LCC
03003114|34705|5|20136|89836|288|LCC
15004454|34705|5|20136|89836|288|LCC
18016378|34705|5|20136|89836|288|LCC
15004196|34705|5|20136|89836|288|LCC
17016320|34705|5|20136|89836|288|LCC
10003873|34705|5|20136|89836|288|LCC
15001901|34705|5|20136|89836|288|LCC
18016280|34705|5|20136|89836|288|LCC
21216417|34705|5|24767|89868|288|LCC
21216420|34705|5|24767|89868|288|LCC
15001135|34705|5|24767|89868|288|LCC
21216301|34705|5|24767|89868|288|LCC
19216335|34705|5|24767|89868|288|LCC
21216287|34705|5|24767|89868|288|LCC
21216289|34705|5|24767|89868|288|LCC
21216285|34705|5|24767|89868|288|LCC
21216276|34705|5|24767|89868|288|LCC
21216277|34705|5|24767|89868|288|LCC
18003370|34705|5|24767|89868|288|LCC
21216297|34705|5|24767|89868|288|LCC
21216298|34705|5|24767|89868|288|LCC
16004219|34705|5|24767|89868|288|LCC
21216279|34705|5|24767|89868|288|LCC
17016403|34705|5|24767|89868|288|LCC
21216290|34705|5|24767|89868|288|LCC
21216281|34705|5|24767|89868|288|LCC
21216288|34705|5|24767|89868|288|LCC
21216291|34705|5|24767|89868|288|LCC
17003303|34705|5|24767|89868|288|LCC
21216284|34705|5|24767|89868|288|LCC
21216292|34705|5|24767|89868|288|LCC
21216273|34705|5|24767|89868|288|LCC
16004499|34705|5|24767|89868|288|LCC
21216275|34705|5|24767|89868|288|LCC
17003931|34705|5|24767|89868|288|LCC
21216286|34705|5|24767|89868|288|LCC
18000876|34705|5|24767|89868|288|LCC
21216296|34705|5|24767|89868|288|LCC
16016319|34705|5|28951|89828|288|LCC
17016408|34705|5|28951|89828|288|LCC
14003214|34705|5|28951|89828|288|LCC
17016388|34705|5|28951|89828|288|LCC
13008120|34705|5|28951|89828|288|LCC
14014852|36802|3|28951|89828|288|LCC
12004249|34705|5|28951|89828|288|LCC
17016255|34705|5|28951|89828|288|LCC
16216255|34705|5|28951|89828|288|LCC
14001584|34705|5|28951|89828|288|LCC
15004322|34705|5|28946|89834|288|LCC
17016403|34705|5|28946|89834|288|LCC
17016320|34705|5|28946|89834|288|LCC
15004454|34705|5|28946|89834|288|LCC
16016360|34705|5|28946|89834|288|LCC
15004196|34705|5|28946|89834|288|LCC
15001950|34705|5|28946|89834|288|LCC
15003366|34705|5|28946|89834|288|LCC
16016319|34705|5|28946|89834|288|LCC
03003114|34705|5|28946|89834|288|LCC
18016277|34705|5|28946|89834|288|LCC
10003873|34705|5|28946|89834|288|LCC
17016262|34705|5|28946|89834|288|LCC
18016280|34705|5|28946|89834|288|LCC
18016378|34705|5|28946|89834|288|LCC
15001901|34705|5|28946|89834|288|LCC
16003528|34705|5|28943|89764|288|LCC
19216343|34705|5|28943|89764|288|LCC
12004194|34705|5|28943|89764|288|LCC
19216335|34705|5|28943|89764|288|LCC
15001135|34705|5|28943|89764|288|LCC
16004179|34705|5|28943|89764|288|LCC
19216348|34705|5|28943|89764|288|LCC
19216337|34705|5|28943|89764|288|LCC
13003202|34705|5|28943|89764|288|LCC
16003405|34705|5|28943|89764|288|LCC
02002939|34705|5|28943|89764|288|LCC
11004249|7232|4|10665|89764|288|LCC
20216357|34705|5|20134|41|288|LCC
20216348|34705|5|20134|41|288|LCC
20216338|34705|5|20134|41|288|LCC
20216344|34705|5|20134|41|288|LCC
20216349|34705|5|20134|41|288|LCC
17000932|34705|5|20134|41|288|LCC
20216352|34705|5|20134|41|288|LCC
09003689|34705|5|20134|41|288|LCC
20216254|34705|5|20134|41|288|LCC
02002939|34705|5|20134|41|288|LCC
20216350|34705|5|20134|41|288|LCC
14003215|34705|5|20134|41|288|LCC
20216347|34705|5|20134|41|288|LCC
17003265|34705|5|20134|41|288|LCC
18016285|34705|5|20134|41|288|LCC
17004140|34705|5|20134|41|288|LCC
20216353|34705|5|20134|41|288|LCC
19216336|34705|5|20134|41|288|LCC
20216339|34705|5|20134|41|288|LCC
20216351|34705|5|20134|41|288|LCC
17001030|34705|5|20134|41|288|LCC
17008040|34705|5|20134|41|288|LCC
16001701|34705|5|20134|41|288|LCC
20216345|34705|5|20134|41|288|LCC
13001448|34705|5|20134|41|288|LCC
20216356|34705|5|20134|41|288|LCC
20216357|34705|5|26659|89764|288|LCC
12004194|34705|5|26659|89764|288|LCC
20216349|34705|5|26659|89764|288|LCC
16004179|34705|5|26659|89764|288|LCC
02002939|34705|5|26659|89764|288|LCC
17004140|34705|5|26659|89764|288|LCC
11001189|34705|5|26659|89764|288|LCC
19216349|34705|5|26659|89764|288|LCC
19216335|34705|5|26659|89764|288|LCC
16003528|34705|5|26659|89764|288|LCC
16001701|34705|5|26659|89764|288|LCC
15216360|34705|5|26659|89764|288|LCC
19216348|34705|5|26659|89764|288|LCC
19216337|34705|5|26659|89764|288|LCC
19216343|34705|5|26659|89764|288|LCC
16003405|34705|5|26659|89764|288|LCC
17016291|36802|3|26659|89764|288|LCC
09003689|34705|5|26659|89764|288|LCC
17000932|34705|5|26659|89764|288|LCC
13003202|34705|5|26659|89764|288|LCC
03003114|34705|5|25808|121372|6093|Acomp LCC
14003215|34705|5|20129|89855|6095|Acomp LIC
12004249|34705|5|20129|89855|6095|Acomp LIC
09000747|36802|3|20129|89855|6095|Acomp LIC
20216372|21134|3|20129|89855|6095|Acomp LIC
20216373|21134|3|20129|89855|6095|Acomp LIC
20216358|21134|3|20129|89855|6095|Acomp LIC
20216384|21134|3|20129|89855|6095|Acomp LIC
19216251|21134|3|20129|89855|6095|Acomp LIC
20216356|34705|5|20129|89855|6095|Acomp LIC
14003087|13009|5|35649|119415|682|OPTMAT
17016271|13009|5|35649|119415|682|OPTMAT
13001732|13009|5|35649|119415|682|OPTMAT
19216393|13009|5|35649|119415|682|OPTMAT
16003703|13009|5|35649|119415|682|OPTMAT
19216379|13009|5|35649|119415|682|OPTMAT
17016304|13009|5|35649|119415|682|OPTMAT
14003824|13009|5|35649|119415|682|OPTMAT
13004442|13009|5|35649|119415|682|OPTMAT
14016350|13009|5|35649|119415|682|OPTMAT
18016300|13009|5|35649|119415|682|OPTMAT
16003558|13009|5|35649|119415|682|OPTMAT
12004249|34705|5|20131|40|6095|Acomp LIC
17016318|21134|3|20131|40|6095|Acomp LIC
12000827|13009|5|35650|89831|682|OPTMAT
18016292|13009|5|35650|89831|682|OPTMAT
16216251|13009|5|35650|89831|682|OPTMAT
13116297|13009|5|35650|89831|682|OPTMAT
18016304|13009|5|35650|89831|682|OPTMAT
15000611|21134|3|35654|89805|681|OPTCOMP
19216254|21134|3|35654|89805|681|OPTCOMP
19216268|21134|3|35654|89805|681|OPTCOMP
15215718|21134|3|35654|89805|681|OPTCOMP
15216292|21134|3|35654|89805|681|OPTCOMP
17016252|21134|3|35654|89805|681|OPTCOMP
16016349|21134|3|35654|89805|681|OPTCOMP
17016318|21134|3|35654|89805|681|OPTCOMP
14003620|21134|3|35654|89805|681|OPTCOMP
14003700|21134|3|35654|89805|681|OPTCOMP
13004101|21134|3|35654|89805|681|OPTCOMP
14001878|21134|3|35654|89805|681|OPTCOMP
16016327|21134|3|35654|89805|681|OPTCOMP
16016348|21134|3|35654|89805|681|OPTCOMP
11001791|21135|4|35668|89865|682|OPTMAT
14000716|21135|4|35668|89865|682|OPTMAT
18016257|21135|4|35668|89865|682|OPTMAT
18016251|21135|4|35668|89865|682|OPTMAT
18016256|21135|4|35668|89865|682|OPTMAT
